Iteration,EventNumber,TimeStep,StormLocation,AreaElementTextID,WatersideGroundElevation,StormWaterLevelDB,WaveDB,DepthLimitedWaveHeight,SLCContribution,TideContribution,WaveContribution,AdjustedWaveContribution,TotalWaterLevel
1,447,1065,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1065,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1066,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1066,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1067,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1067,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1068,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1068,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1069,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1069,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1070,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1070,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1071,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1071,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1072,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1072,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1073,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1073,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1074,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1074,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1075,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1075,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1076,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1076,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1077,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1077,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1078,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1078,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1079,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1079,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1080,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1080,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1081,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1081,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1082,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1082,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1083,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1083,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1084,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1084,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1085,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.56
1,447,1085,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.56
1,447,1086,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1086,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1087,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1087,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1088,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1088,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1089,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1089,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1090,1,BH1,2.45,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1090,1,BH2,4.25,-0.67,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1091,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1091,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.57
1,447,1092,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1092,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1093,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1093,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1094,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1094,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1095,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1095,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1096,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1096,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1097,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1097,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1098,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1098,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1099,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1099,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1100,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1100,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1101,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1101,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1102,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1102,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1103,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1103,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1104,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1104,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1105,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1105,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1106,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1106,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1107,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1107,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1108,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1108,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1109,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1109,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1110,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1110,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1111,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1111,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1112,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1112,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1113,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1113,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1114,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1114,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1115,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1115,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1116,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1116,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1117,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1117,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1118,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1118,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1119,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1119,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1120,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1120,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1121,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1121,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1122,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1122,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1123,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1123,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1124,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1124,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1125,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1125,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1126,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1126,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1127,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1127,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1128,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1128,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1129,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1129,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1130,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1130,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1131,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1131,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1132,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1132,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1133,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1133,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1134,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1134,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1135,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1135,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1136,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1136,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1137,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1137,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.60
1,447,1138,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1138,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1139,1,BH1,2.45,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1139,1,BH2,4.25,-0.70,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1140,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1140,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1141,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1141,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1142,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1142,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1143,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1143,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1144,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1144,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1145,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1145,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1146,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1146,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1147,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1147,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1148,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1148,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1149,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1149,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1150,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1150,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1151,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1151,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1152,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1152,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1153,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1153,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1154,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1154,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1155,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1155,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1156,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1156,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1157,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1157,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1158,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1158,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1159,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1159,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1160,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1160,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1161,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1161,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1162,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1162,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1163,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1163,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1164,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1164,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1165,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1165,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1166,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1166,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1167,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1167,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1168,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1168,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1169,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1169,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1170,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1170,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1171,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1171,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1172,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1172,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1173,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1173,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.59
1,447,1174,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1174,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1175,1,BH1,2.45,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1175,1,BH2,4.25,-0.69,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1176,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1176,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1177,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1177,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1178,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1178,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1179,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1179,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1180,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1180,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1181,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1181,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1182,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1182,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1183,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1183,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1184,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1184,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1185,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1185,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1186,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1186,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1187,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1187,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1188,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1188,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1189,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1189,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1190,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1190,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1191,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1191,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1192,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1192,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1193,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1193,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1194,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1194,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1195,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1195,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1196,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1196,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1197,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1197,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1198,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1198,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1199,1,BH1,2.45,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,447,1199,1,BH2,4.25,-0.68,0.00,0.00,0.10,0.00,0.00,0.00,-0.58
1,856,0,1,BH1,2.45,-0.49,0.00,0.00,0.16,0.00,0.00,0.00,-0.33
1,856,0,1,BH2,4.25,-0.49,0.00,0.00,0.16,0.00,0.00,0.00,-0.33
